timestamp,request_id,user_id,service_name,endpoint,http_method,status_code,response_time_ms,region,error_type
2026-04-10T09:53:16Z,R44080,U0421,auth-service,/logout,POST,200,161,eu-west,
2026-04-10T09:53:17Z,R46956,U0615,auth-service,/register,POST,502,1242,eu-central,BadGateway
2026-04-10T09:53:21Z,R05946,U1691,auth-service,/token/refresh,POST,200,161,us-east,
2026-04-10T09:53:21Z,R30896,U1956,notification-service,/notifications/send,PUT,204,125,us-east,
2026-04-10T09:53:23Z,R29856,U1135,auth-service,/login,GET,200,123,eu-west,
2026-04-10T09:53:26Z,R44647,U0873,search-service,/search,GET,201,501,eu-west,
2026-04-10T09:53:49Z,R13946,U1809,auth-service,/password/reset,POST,200,163,eu-west,
2026-04-10T09:54:09Z,R26714,U1097,order-service,/orders,GET,200,43,eu-west,
2026-04-10T09:54:15Z,R16260,U0188,auth-service,/token/refresh,POST,200,59,eu-west,
2026-04-10T09:54:20Z,R48202,U2316,payment-service,/payments,PUT,200,580,ap-east,
2026-04-10T09:54:21Z,R27252,U1259,auth-service,/token/refresh,POST,200,140,eu-central,
2026-04-10T09:54:24Z,R47254,U1628,search-service,/search,GET,504,2363,eu-west,GatewayTimeout
2026-04-10T09:54:35Z,R03044,U1895,notification-service,/notifications/status,GET,401,101,eu-west,
2026-04-10T09:55:01Z,R32861,U0604,payment-service,/payments/refund,POST,200,375,eu-central,
2026-04-10T09:55:11Z,R19789,U0248,notification-service,/notifications/preferences,POST,403,263,eu-west,
2026-04-10T09:55:29Z,R00508,U0751,search-service,/search,GET,201,340,eu-central,
2026-04-10T09:55:48Z,R37971,U0546,auth-service,/password/reset,POST,403,140,eu-west,
2026-04-10T09:55:49Z,R23101,U0187,order-service,/orders/create,PUT,200,321,eu-west,
2026-04-10T09:56:28Z,R11497,U1107,auth-service,/password/reset,POST,201,156,ap-east,
2026-04-10T09:56:34Z,R15634,U1716,search-service,/search/autocomplete,GET,200,1955,us-east,
2026-04-10T09:56:43Z,R38870,U0730,search-service,/search,GET,204,1042,eu-west,
2026-04-10T09:56:55Z,R37837,U1614,order-service,/orders/checkout,POST,201,311,eu-west,
2026-04-10T09:57:13Z,R31611,U1558,order-service,/orders/history,POST,301,413,us-east,
2026-04-10T09:57:19Z,R21423,U1594,order-service,/orders,POST,204,327,eu-west,
2026-04-10T09:57:26Z,R35347,U2402,order-service,/orders,GET,200,367,eu-central,
2026-04-10T09:57:29Z,R05191,U0386,notification-service,/notifications/preferences,GET,200,272,eu-west,
2026-04-10T09:57:29Z,R22700,U2376,order-service,/orders/checkout,PUT,204,313,eu-west,
2026-04-10T09:57:35Z,R23334,U2172,order-service,/orders/history,PUT,200,208,eu-west,
2026-04-10T09:57:50Z,R06020,U1066,search-service,/search/filter,POST,404,665,ap-east,
2026-04-10T09:58:08Z,R28931,U0744,notification-service,/notifications/send,POST,200,346,eu-central,
2026-04-10T09:58:09Z,R23986,U0618,search-service,/search,GET,200,452,eu-west,
2026-04-10T09:58:16Z,R41773,U1411,order-service,/orders/update,GET,200,347,eu-central,
2026-04-10T09:58:26Z,R46385,U0191,order-service,/orders/update,POST,200,291,eu-west,
2026-04-10T09:58:47Z,R46278,U2115,auth-service,/token/refresh,POST,200,168,eu-west,
2026-04-10T09:59:05Z,R03499,U0620,search-service,/search/results,GET,201,784,eu-west,
2026-04-10T09:59:08Z,R13057,U0043,auth-service,/password/reset,GET,500,1868,eu-central,InternalError
2026-04-10T09:59:20Z,R20771,U1983,payment-service,/payments/refund,POST,200,248,eu-west,
2026-04-10T09:59:47Z,R15295,U0949,notification-service,/notifications/status,POST,200,181,eu-central,
2026-04-10T09:59:54Z,R08430,U2381,order-service,/orders/create,GET,200,289,eu-west,
2026-04-10T10:00:18Z,R14136,U2261,notification-service,/notifications/send,POST,200,59,us-east,
2026-04-10T10:00:20Z,R18160,U0762,auth-service,/token/refresh,POST,200,141,us-east,
2026-04-10T10:00:23Z,R29423,U2445,payment-service,/payments,POST,500,2132,eu-west,DatabaseError
2026-04-10T10:00:25Z,R18509,U2185,payment-service,/payments/status,PUT,503,2284,eu-west,Timeout
2026-04-10T10:00:36Z,R33649,U1308,payment-service,/payments/refund,GET,200,445,eu-west,
2026-04-10T10:00:46Z,R32149,U0042,search-service,/search/results,POST,200,540,us-east,
2026-04-10T10:01:03Z,R18994,U0082,search-service,/search/autocomplete,GET,500,3013,eu-west,Timeout
2026-04-10T10:01:05Z,R03530,U0477,notification-service,/notifications/preferences,GET,200,239,eu-west,
2026-04-10T10:01:07Z,R06806,U1847,search-service,/search,GET,200,617,eu-central,
2026-04-10T10:01:11Z,R36281,U2087,auth-service,/logout,GET,200,206,eu-west,
2026-04-10T10:01:13Z,R28946,U0667,auth-service,/logout,POST,200,137,eu-west,
2026-04-10T10:01:15Z,R48818,U0310,search-service,/search/autocomplete,GET,400,212,eu-central,
2026-04-10T10:01:16Z,R32626,U1767,notification-service,/notifications/status,POST,200,170,eu-central,
2026-04-10T10:01:39Z,R04460,U0251,notification-service,/notifications/status,POST,200,20,us-east,
2026-04-10T10:01:44Z,R09980,U1340,auth-service,/logout,POST,200,82,eu-west,
2026-04-10T10:01:50Z,R48604,U1968,notification-service,/notifications/preferences,POST,200,104,eu-west,
2026-04-10T10:02:05Z,R24482,U1040,notification-service,/notifications/status,POST,403,246,eu-west,
2026-04-10T10:02:13Z,R11998,U1146,search-service,/search/results,GET,201,603,eu-central,
2026-04-10T10:02:14Z,R25830,U1297,search-service,/search/autocomplete,GET,200,851,eu-west,
2026-04-10T10:02:37Z,R21314,U0474,auth-service,/password/reset,POST,200,191,eu-west,
2026-04-10T10:02:54Z,R37273,U1258,order-service,/orders/update,GET,200,288,eu-west,
2026-04-10T10:03:04Z,R36949,U0242,payment-service,/payments/refund,POST,403,405,eu-central,
2026-04-10T10:03:08Z,R33033,U0406,auth-service,/token/refresh,POST,302,209,eu-west,
2026-04-10T10:03:16Z,R07817,U0952,notification-service,/notifications/send,GET,201,187,us-east,
2026-04-10T10:03:32Z,R20514,U1819,auth-service,/login,PUT,404,83,ap-east,
2026-04-10T10:03:38Z,R26557,U0028,payment-service,/payments,POST,200,235,eu-central,
2026-04-10T10:03:52Z,R01378,U1673,notification-service,/notifications/status,GET,200,90,eu-west,
2026-04-10T10:04:12Z,R16057,U2127,order-service,/orders,PUT,200,504,eu-central,
2026-04-10T10:04:21Z,R24546,U2310,order-service,/orders/update,GET,200,248,eu-central,
2026-04-10T10:04:24Z,R02170,U0417,notification-service,/notifications/preferences,GET,503,2134,eu-west,Timeout
2026-04-10T10:04:24Z,R26041,U2494,notification-service,/notifications/send,POST,201,260,eu-west,
2026-04-10T10:04:25Z,R01681,U2216,auth-service,/password/reset,GET,200,151,eu-central,
2026-04-10T10:04:35Z,R43563,U2162,order-service,/orders/update,PUT,200,234,eu-west,
2026-04-10T10:04:52Z,R13899,U1391,order-service,/orders/create,GET,503,2314,eu-central,Timeout
2026-04-10T10:04:57Z,R26832,U1230,payment-service,/payments,GET,200,313,eu-west,
2026-04-10T10:05:05Z,R15791,U2471,auth-service,/register,POST,200,75,ap-east,
2026-04-10T10:05:08Z,R25234,U0399,payment-service,/payments/refund,POST,500,1796,eu-west,Timeout
2026-04-10T10:05:11Z,R40197,U0391,auth-service,/login,POST,200,136,eu-west,
2026-04-10T10:05:25Z,R10155,U2146,order-service,/orders/checkout,POST,200,252,eu-central,
2026-04-10T10:05:28Z,R03608,U1765,payment-service,/payments,PUT,200,388,us-east,
2026-04-10T10:05:37Z,R45645,U2128,order-service,/orders/history,GET,200,94,eu-west,
2026-04-10T10:05:41Z,R16139,U0860,order-service,/orders/update,POST,201,1366,eu-west,
2026-04-10T10:05:41Z,R45866,U1947,order-service,/orders/update,POST,200,282,eu-west,
2026-04-10T10:05:49Z,R41217,U1957,payment-service,/payments/status,POST,200,488,eu-central,
2026-04-10T10:05:50Z,R18102,U0762,payment-service,/payments/confirm,POST,400,439,eu-central,
2026-04-10T10:05:52Z,R47444,U2349,search-service,/search/results,GET,200,345,ap-east,
2026-04-10T10:05:56Z,R00655,U1174,notification-service,/notifications/send,GET,200,219,eu-west,
2026-04-10T10:05:56Z,R30394,U0964,notification-service,/notifications/status,GET,401,130,eu-central,
2026-04-10T10:06:37Z,R18814,U0539,auth-service,/login,POST,204,135,eu-west,
2026-04-10T10:06:41Z,R39657,U0752,payment-service,/payments,POST,200,215,eu-central,
2026-04-10T10:06:57Z,R43896,U1637,notification-service,/notifications/preferences,GET,200,65,eu-west,
2026-04-10T10:07:02Z,R48961,U0685,payment-service,/payments,POST,200,442,ap-east,
2026-04-10T10:07:13Z,R44461,U0072,notification-service,/notifications/status,POST,200,306,eu-central,
2026-04-10T10:07:20Z,R41965,U1760,auth-service,/token/refresh,POST,200,53,eu-central,
2026-04-10T10:07:41Z,R31802,U1923,notification-service,/notifications/send,GET,200,194,us-east,
2026-04-10T10:07:45Z,R42531,U0909,notification-service,/notifications/status,GET,204,293,eu-west,
2026-04-10T10:07:46Z,R12223,U1548,auth-service,/login,POST,200,206,eu-central,
2026-04-10T10:08:02Z,R05026,U0048,search-service,/search/results,GET,200,1403,eu-west,
2026-04-10T10:08:12Z,R27251,U0803,order-service,/orders/create,GET,200,101,eu-west,
2026-04-10T10:08:19Z,R42914,U1610,payment-service,/payments/confirm,POST,200,275,eu-west,
2026-04-10T10:08:26Z,R34864,U2481,search-service,/search,GET,200,1607,eu-west,
2026-04-10T10:08:41Z,R11216,U0250,notification-service,/notifications/status,POST,200,338,eu-west,
2026-04-10T10:09:25Z,R01043,U2325,auth-service,/register,POST,401,95,eu-west,
2026-04-10T10:09:33Z,R30351,U1814,notification-service,/notifications/preferences,GET,401,222,eu-west,
2026-04-10T10:09:35Z,R23233,U1382,notification-service,/notifications/status,POST,404,284,eu-west,
2026-04-10T10:09:45Z,R45838,U0416,order-service,/orders/checkout,POST,201,217,eu-west,
2026-04-10T10:09:50Z,R31889,U1968,auth-service,/token/refresh,POST,200,137,eu-west,
2026-04-10T10:10:07Z,R24695,U2079,notification-service,/notifications/preferences,GET,200,266,eu-west,
2026-04-10T10:10:13Z,R32412,U0840,payment-service,/payments,POST,200,254,eu-west,
2026-04-10T10:10:17Z,R31201,U0754,auth-service,/login,POST,200,111,eu-west,
2026-04-10T10:10:35Z,R16639,U0642,order-service,/orders/history,POST,502,1259,eu-west,UpstreamFailure
2026-04-10T10:10:44Z,R28186,U2315,search-service,/search/results,GET,200,1438,eu-central,
2026-04-10T10:11:10Z,R46205,U2474,auth-service,/logout,POST,200,24,eu-west,
2026-04-10T10:11:37Z,R48334,U1232,search-service,/search/autocomplete,POST,200,798,eu-west,
2026-04-10T10:11:39Z,R33108,U1113,search-service,/search,GET,200,280,eu-central,
2026-04-10T10:11:52Z,R39765,U0906,auth-service,/login,PUT,200,166,eu-central,
2026-04-10T10:12:13Z,R15936,U0038,payment-service,/payments/refund,GET,200,338,us-east,
2026-04-10T10:12:15Z,R02111,U2302,search-service,/search,GET,200,757,eu-central,
2026-04-10T10:12:22Z,R10316,U0170,payment-service,/payments/refund,POST,204,375,eu-central,
2026-04-10T10:12:23Z,R10144,U1215,payment-service,/payments,POST,400,725,eu-central,
2026-04-10T10:12:46Z,R42770,U2318,notification-service,/notifications/status,GET,200,135,eu-west,
2026-04-10T10:12:47Z,R35157,U1526,search-service,/search/autocomplete,GET,500,1923,us-east,Timeout
2026-04-10T10:12:53Z,R40246,U1260,search-service,/search,GET,200,759,eu-west,
2026-04-10T10:13:50Z,R06247,U1773,auth-service,/logout,POST,200,95,ap-east,
2026-04-10T10:14:17Z,R00707,U0033,auth-service,/register,POST,400,163,eu-central,
2026-04-10T10:15:01Z,R45072,U0033,notification-service,/notifications/preferences,GET,200,238,eu-west,
2026-04-10T10:15:10Z,R12680,U1311,notification-service,/notifications/preferences,GET,200,190,eu-central,
2026-04-10T10:15:32Z,R19877,U2470,search-service,/search/filter,GET,200,517,eu-west,
2026-04-10T10:15:35Z,R35581,U0166,order-service,/orders,PUT,200,308,eu-west,
2026-04-10T10:15:41Z,R08713,U0739,notification-service,/notifications/preferences,POST,200,204,us-east,
2026-04-10T10:16:50Z,R21364,U1698,notification-service,/notifications/preferences,POST,200,149,eu-west,
2026-04-10T10:16:56Z,R23691,U1703,auth-service,/token/refresh,POST,401,67,eu-west,
2026-04-10T10:16:56Z,R39614,U1126,auth-service,/token/refresh,POST,503,1950,us-east,ServiceUnavailable
2026-04-10T10:17:17Z,R23114,U2325,auth-service,/token/refresh,POST,200,178,us-east,
2026-04-10T10:17:23Z,R37524,U1666,payment-service,/payments/refund,GET,200,319,eu-central,
2026-04-10T10:17:28Z,R22107,U1507,auth-service,/logout,POST,200,47,eu-west,
2026-04-10T10:17:30Z,R47085,U1375,search-service,/search/results,GET,502,1633,eu-west,BadGateway
2026-04-10T10:17:43Z,R28393,U2452,order-service,/orders,POST,200,132,eu-west,
2026-04-10T10:17:54Z,R34790,U0905,auth-service,/register,GET,200,160,eu-west,
2026-04-10T10:18:00Z,R17317,U0263,order-service,/orders,GET,200,198,eu-central,
2026-04-10T10:18:24Z,R10884,U1755,auth-service,/login,GET,200,103,us-east,
2026-04-10T10:18:52Z,R45974,U2000,order-service,/orders/create,GET,403,270,eu-central,
2026-04-10T10:18:55Z,R25454,U0211,order-service,/orders/history,GET,200,364,eu-west,
2026-04-10T10:18:56Z,R37909,U1023,search-service,/search,POST,404,469,us-east,
2026-04-10T10:19:07Z,R33726,U1083,payment-service,/payments,GET,204,350,ap-east,
2026-04-10T10:19:15Z,R14015,U2472,order-service,/orders/checkout,POST,200,269,eu-west,
2026-04-10T10:20:13Z,R45909,U0793,auth-service,/password/reset,POST,200,163,eu-central,
2026-04-10T10:20:24Z,R17865,U1391,search-service,/search/autocomplete,GET,200,492,eu-central,
2026-04-10T10:21:15Z,R27800,U1694,order-service,/orders/create,GET,200,90,eu-west,
2026-04-10T10:21:17Z,R06057,U0555,auth-service,/register,POST,201,147,eu-central,
2026-04-10T10:21:29Z,R11107,U2092,auth-service,/token/refresh,POST,200,107,eu-west,
2026-04-10T10:21:33Z,R21700,U1328,auth-service,/login,POST,204,209,eu-west,
2026-04-10T10:21:43Z,R12604,U0984,auth-service,/token/refresh,POST,500,909,eu-west,InternalError
2026-04-10T10:22:45Z,R45122,U1516,order-service,/orders/create,GET,200,481,eu-west,
2026-04-10T10:22:51Z,R49266,U0295,auth-service,/password/reset,POST,200,161,eu-central,
2026-04-10T10:23:01Z,R04638,U2159,notification-service,/notifications/preferences,POST,502,1881,us-east,BadGateway
2026-04-10T10:23:13Z,R18899,U2306,notification-service,/notifications/send,GET,200,112,eu-west,
2026-04-10T10:23:16Z,R10578,U2280,order-service,/orders/history,GET,200,492,eu-west,
2026-04-10T10:23:29Z,R08952,U1278,auth-service,/logout,POST,201,97,eu-central,
2026-04-10T10:23:39Z,R30211,U0602,auth-service,/password/reset,POST,403,101,eu-west,
2026-04-10T10:23:45Z,R16005,U2144,auth-service,/password/reset,POST,200,246,eu-central,
2026-04-10T10:23:49Z,R24411,U1793,order-service,/orders/history,GET,200,327,eu-west,
2026-04-10T10:24:13Z,R35913,U1281,auth-service,/register,GET,200,110,eu-west,
2026-04-10T10:25:05Z,R46438,U2180,search-service,/search,GET,400,188,us-east,
2026-04-10T10:25:28Z,R19111,U2357,search-service,/search/autocomplete,GET,200,910,eu-west,
2026-04-10T10:25:41Z,R25310,U1657,search-service,/search,GET,200,1318,eu-central,
2026-04-10T10:25:45Z,R47169,U1423,auth-service,/login,POST,200,210,eu-west,
2026-04-10T10:26:06Z,R44541,U1770,order-service,/orders,POST,200,260,us-east,
2026-04-10T10:26:09Z,R33522,U0707,auth-service,/password/reset,POST,200,33,eu-west,
2026-04-10T10:26:20Z,R19184,U0209,search-service,/search/results,GET,500,1282,eu-central,Timeout
2026-04-10T10:26:53Z,R00265,U0819,notification-service,/notifications/status,POST,201,203,eu-west,
2026-04-10T10:26:56Z,R02677,U1982,notification-service,/notifications/preferences,POST,400,309,eu-west,
2026-04-10T10:26:56Z,R48570,U0277,order-service,/orders/history,GET,200,350,eu-west,
2026-04-10T10:27:10Z,R40574,U0890,auth-service,/login,POST,200,300,ap-east,
2026-04-10T10:27:12Z,R02860,U1739,auth-service,/register,POST,200,171,eu-west,
2026-04-10T10:27:13Z,R43000,U0948,auth-service,/token/refresh,POST,200,208,eu-west,
2026-04-10T10:27:13Z,R49208,U0396,order-service,/orders,GET,200,136,eu-central,
2026-04-10T10:27:22Z,R10570,U2244,auth-service,/login,POST,200,159,eu-west,
2026-04-10T10:27:35Z,R06659,U1121,order-service,/orders/history,GET,201,413,eu-central,
2026-04-10T10:28:45Z,R04523,U2408,order-service,/orders,GET,204,26,eu-central,
2026-04-10T10:28:48Z,R44224,U1694,search-service,/search/filter,GET,200,547,eu-west,
2026-04-10T10:29:12Z,R41276,U1638,order-service,/orders/update,GET,200,261,eu-central,
2026-04-10T10:29:36Z,R01947,U2182,notification-service,/notifications/preferences,POST,200,241,eu-west,
2026-04-10T10:29:47Z,R37936,U1517,auth-service,/password/reset,GET,200,90,us-east,
2026-04-10T10:29:48Z,R08915,U0067,order-service,/orders/create,PUT,200,209,eu-central,
2026-04-10T10:29:56Z,R16322,U0355,auth-service,/token/refresh,GET,200,203,eu-west,
2026-04-10T10:30:12Z,R13189,U0084,auth-service,/register,POST,500,1517,eu-west,Timeout
2026-04-10T10:30:39Z,R06417,U0051,notification-service,/notifications/send,POST,200,166,eu-central,
2026-04-10T10:30:59Z,R38301,U1670,payment-service,/payments,POST,204,454,eu-west,
2026-04-10T10:31:04Z,R11606,U1916,order-service,/orders/checkout,GET,403,483,eu-west,
2026-04-10T10:31:10Z,R35213,U0826,order-service,/orders/update,PUT,200,147,us-east,
2026-04-10T10:31:36Z,R02558,U0881,payment-service,/payments/status,GET,200,132,us-east,
2026-04-10T10:31:37Z,R33266,U1317,payment-service,/payments/refund,PUT,200,1283,eu-west,
2026-04-10T10:31:59Z,R19232,U2147,auth-service,/token/refresh,POST,204,45,eu-central,
2026-04-10T10:32:10Z,R36096,U0515,auth-service,/password/reset,POST,200,69,eu-west,
2026-04-10T10:32:23Z,R42563,U2043,payment-service,/payments/confirm,POST,200,1759,eu-west,
2026-04-10T10:32:31Z,R06376,U0057,payment-service,/payments/refund,POST,200,265,us-east,
2026-04-10T10:32:34Z,R22794,U2117,auth-service,/register,POST,200,153,eu-central,
2026-04-10T10:32:50Z,R14568,U1813,notification-service,/notifications/preferences,POST,204,374,eu-west,
2026-04-10T10:33:15Z,R21069,U0476,search-service,/search/filter,GET,204,1911,us-east,
2026-04-10T10:33:34Z,R03932,U0051,auth-service,/register,GET,301,133,eu-central,
2026-04-10T10:33:40Z,R26220,U1825,order-service,/orders/history,POST,200,115,eu-central,
2026-04-10T10:33:43Z,R12816,U1306,payment-service,/payments/confirm,POST,200,164,eu-west,
2026-04-10T10:33:46Z,R31391,U1032,order-service,/orders/update,GET,201,366,eu-west,
2026-04-10T10:33:46Z,R38664,U0341,search-service,/search/autocomplete,GET,200,961,eu-west,
2026-04-10T10:33:47Z,R22360,U2133,order-service,/orders/update,GET,200,172,eu-west,
2026-04-10T10:33:50Z,R10219,U0923,notification-service,/notifications/preferences,GET,401,275,eu-west,
2026-04-10T10:33:50Z,R23442,U2422,order-service,/orders/history,DELETE,200,140,us-east,
2026-04-10T10:33:52Z,R10024,U2252,search-service,/search/filter,GET,503,1763,ap-east,Timeout
2026-04-10T10:33:56Z,R49526,U1961,payment-service,/payments/confirm,GET,200,249,eu-west,
2026-04-10T10:34:02Z,R03396,U1930,search-service,/search/results,GET,500,1513,eu-central,Timeout
2026-04-10T10:34:20Z,R40403,U2191,order-service,/orders/checkout,GET,204,184,eu-central,
2026-04-10T10:34:31Z,R28160,U1898,auth-service,/token/refresh,POST,200,79,eu-west,
2026-04-10T10:34:32Z,R00109,U0828,payment-service,/payments/refund,POST,200,238,eu-central,
2026-04-10T10:34:34Z,R36744,U0267,notification-service,/notifications/status,GET,302,197,ap-east,
2026-04-10T10:34:50Z,R00979,U1203,notification-service,/notifications/send,POST,200,113,eu-central,
2026-04-10T10:35:04Z,R32324,U1072,notification-service,/notifications/send,POST,201,170,eu-west,
2026-04-10T10:35:08Z,R24004,U1581,notification-service,/notifications/status,POST,200,94,eu-central,
2026-04-10T10:35:24Z,R29883,U2230,payment-service,/payments,GET,200,175,eu-west,
2026-04-10T10:35:42Z,R36850,U0239,search-service,/search/autocomplete,GET,200,360,eu-central,
2026-04-10T10:35:45Z,R09223,U1760,order-service,/orders/checkout,GET,502,900,eu-west,UpstreamFailure
2026-04-10T10:36:28Z,R00124,U2228,notification-service,/notifications/send,POST,200,172,eu-central,
2026-04-10T10:36:28Z,R25464,U0814,notification-service,/notifications/send,POST,200,293,eu-west,
2026-04-10T10:36:37Z,R22721,U1103,auth-service,/logout,POST,200,86,eu-west,
2026-04-10T10:36:41Z,R19565,U0481,search-service,/search/filter,GET,200,209,ap-east,
2026-04-10T10:36:44Z,R04281,U1567,search-service,/search/filter,GET,200,414,eu-west,
2026-04-10T10:37:20Z,R12448,U2496,search-service,/search,GET,400,611,eu-west,
2026-04-10T10:37:42Z,R40447,U2405,order-service,/orders/history,POST,200,306,eu-central,
2026-04-10T10:37:44Z,R34879,U1302,order-service,/orders,PUT,200,388,ap-east,
2026-04-10T10:38:08Z,R16026,U1023,search-service,/search/results,GET,400,587,eu-west,
2026-04-10T10:38:24Z,R49472,U0412,auth-service,/password/reset,POST,200,89,eu-west,
2026-04-10T10:38:25Z,R35276,U0277,order-service,/orders/history,PUT,200,195,eu-west,
2026-04-10T10:38:26Z,R35364,U2272,notification-service,/notifications/status,GET,200,202,eu-west,
2026-04-10T10:38:28Z,R42084,U2439,search-service,/search/results,GET,201,576,us-east,
2026-04-10T10:38:41Z,R44809,U0915,order-service,/orders/history,GET,502,984,eu-west,UpstreamFailure
2026-04-10T10:39:56Z,R48919,U0715,order-service,/orders/update,PUT,200,148,eu-central,
2026-04-10T10:40:02Z,R36503,U0394,auth-service,/logout,POST,200,298,eu-west,
2026-04-10T10:40:05Z,R04558,U0451,order-service,/orders/history,GET,201,256,eu-central,
2026-04-10T10:40:09Z,R37006,U1872,auth-service,/login,GET,400,202,eu-central,
2026-04-10T10:40:23Z,R38139,U1712,notification-service,/notifications/preferences,GET,200,179,eu-west,
2026-04-10T10:40:35Z,R34346,U2431,order-service,/orders/checkout,POST,200,1280,eu-west,
2026-04-10T10:40:36Z,R43385,U2443,notification-service,/notifications/send,POST,200,221,eu-west,
2026-04-10T10:40:40Z,R47229,U1467,payment-service,/payments/status,POST,200,203,eu-west,
2026-04-10T10:40:45Z,R47163,U2282,auth-service,/logout,POST,200,96,eu-central,
2026-04-10T10:40:47Z,R32092,U0074,order-service,/orders/create,POST,200,384,eu-west,
2026-04-10T10:41:30Z,R21503,U0890,auth-service,/password/reset,POST,204,172,eu-west,
2026-04-10T10:41:32Z,R41263,U2173,notification-service,/notifications/status,GET,403,57,ap-east,
2026-04-10T10:41:47Z,R05621,U1769,search-service,/search/results,GET,200,755,eu-west,
2026-04-10T10:42:02Z,R04501,U0714,auth-service,/token/refresh,POST,200,215,eu-west,
2026-04-10T10:42:08Z,R46184,U0842,search-service,/search/filter,GET,200,944,eu-west,
2026-04-10T10:42:16Z,R18130,U0346,search-service,/search/results,GET,204,525,us-east,
2026-04-10T10:42:18Z,R46740,U2395,order-service,/orders,GET,400,233,eu-west,
2026-04-10T10:42:35Z,R41415,U1414,payment-service,/payments/confirm,GET,500,1488,eu-west,InternalError
2026-04-10T10:42:41Z,R03667,U1586,payment-service,/payments/confirm,GET,200,571,ap-east,
2026-04-10T10:43:32Z,R31673,U0976,payment-service,/payments/confirm,PUT,200,418,eu-central,
2026-04-10T10:43:32Z,R43408,U0257,payment-service,/payments/refund,PUT,200,525,eu-central,
2026-04-10T10:43:45Z,R14861,U2401,payment-service,/payments/confirm,POST,200,321,eu-central,
2026-04-10T10:44:02Z,R27366,U1701,search-service,/search/autocomplete,GET,500,2353,eu-west,Timeout
2026-04-10T10:44:21Z,R23028,U1068,order-service,/orders/history,PUT,200,359,eu-west,
2026-04-10T10:44:22Z,R42034,U0061,payment-service,/payments,POST,500,1218,eu-west,DatabaseError
2026-04-10T10:44:28Z,R11984,U1092,auth-service,/password/reset,POST,200,105,eu-west,
2026-04-10T10:44:41Z,R21894,U1237,auth-service,/logout,POST,200,142,eu-central,
2026-04-10T10:44:41Z,R41904,U1184,auth-service,/password/reset,POST,200,249,us-east,
2026-04-10T10:44:46Z,R31309,U2303,search-service,/search/filter,GET,200,772,eu-west,
2026-04-10T10:45:14Z,R47668,U1107,notification-service,/notifications/send,POST,200,192,ap-east,
2026-04-10T10:45:15Z,R03198,U1534,payment-service,/payments/confirm,GET,503,1896,eu-central,Timeout
2026-04-10T10:45:17Z,R19256,U1273,notification-service,/notifications/send,POST,504,1134,eu-west,Timeout
2026-04-10T10:45:25Z,R16636,U0722,order-service,/orders/update,GET,200,152,eu-west,
2026-04-10T10:45:29Z,R04914,U2412,auth-service,/token/refresh,POST,201,56,eu-west,
2026-04-10T10:45:31Z,R02781,U2158,auth-service,/token/refresh,POST,200,90,eu-west,
2026-04-10T10:45:48Z,R39514,U0433,payment-service,/payments/confirm,GET,200,717,eu-central,
2026-04-10T10:45:57Z,R03056,U0873,order-service,/orders,PUT,301,407,eu-west,
2026-04-10T10:46:19Z,R48711,U1706,payment-service,/payments,POST,200,424,eu-west,
2026-04-10T10:46:31Z,R14299,U1200,search-service,/search/results,GET,200,929,eu-central,
2026-04-10T10:46:32Z,R08439,U0343,auth-service,/login,POST,204,112,eu-west,
2026-04-10T10:46:34Z,R36124,U0374,payment-service,/payments/confirm,POST,200,433,eu-central,
2026-04-10T10:46:35Z,R16983,U0220,search-service,/search/results,GET,200,622,eu-west,
2026-04-10T10:46:51Z,R14727,U0433,order-service,/orders/history,GET,200,272,eu-west,
2026-04-10T10:47:12Z,R18277,U0555,order-service,/orders/create,GET,401,293,us-east,
2026-04-10T10:47:25Z,R01121,U2135,order-service,/orders/update,GET,201,307,us-east,
2026-04-10T10:47:37Z,R23654,U1663,order-service,/orders/history,GET,200,242,eu-west,
2026-04-10T10:47:46Z,R29831,U2489,search-service,/search,GET,200,266,us-east,
2026-04-10T10:48:01Z,R21525,U1121,search-service,/search/results,GET,200,540,eu-central,
2026-04-10T10:48:01Z,R25223,U2047,auth-service,/token/refresh,POST,200,172,eu-west,
2026-04-10T10:48:03Z,R04713,U1683,order-service,/orders/update,GET,200,264,eu-west,
2026-04-10T10:48:23Z,R17762,U1422,order-service,/orders/checkout,GET,200,317,ap-east,
2026-04-10T10:48:28Z,R30042,U2478,search-service,/search/autocomplete,GET,201,564,us-east,
2026-04-10T10:48:48Z,R12501,U0880,notification-service,/notifications/status,POST,200,207,eu-central,
2026-04-10T10:48:57Z,R05372,U0024,search-service,/search/filter,GET,200,774,eu-west,
2026-04-10T10:48:57Z,R25425,U0576,auth-service,/token/refresh,GET,200,61,eu-west,
2026-04-10T10:49:11Z,R28320,U2385,payment-service,/payments,POST,200,413,eu-west,
2026-04-10T10:49:28Z,R44722,U1365,order-service,/orders/checkout,PUT,200,669,eu-west,
2026-04-10T10:49:49Z,R36803,U1896,auth-service,/token/refresh,POST,200,119,eu-west,
2026-04-10T10:50:01Z,R42259,U0892,notification-service,/notifications/send,GET,500,1791,eu-central,Timeout
2026-04-10T10:50:25Z,R29653,U1330,order-service,/orders,GET,200,394,eu-central,
2026-04-10T10:50:38Z,R40901,U1189,order-service,/orders,DELETE,200,254,eu-central,
2026-04-10T10:50:44Z,R32053,U1412,notification-service,/notifications/send,POST,204,123,eu-west,
